game_id,turn_index,current_player,opponent_player,n,k,board_before_move,move_row,move_col,blocked_windows,empty_cells,my_center_control,my_immediate_wins,my_marks,my_open_1,my_open_2,my_open_lines,my_two_way_threats,my_winning_windows,neutral_windows,opp_center_control,opp_immediate_wins,opp_marks,opp_open_1,opp_open_2,opp_open_lines,opp_two_way_threats,opp_winning_windows,total_windows,final_winner,final_outcome
250,4,X,O,4,3,"[[null,null,null,null],[null,null,""X"",null],[null,""X"",""O"",null],[null,""O"",null,null]]",0,3,5,12,2,2,2,5,2,7,3,0,7,1,1,2,4,1,5,3,0,24,X,1
251,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",0,2,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,O,-1
251,1,O,X,4,3,"[[null,null,""X"",null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",2,1,0,15,0,0,0,0,0,0,0,0,20,0,0,1,4,0,4,1,0,24,O,1
251,2,X,O,4,3,"[[null,null,""X"",null],[null,null,null,null],[null,""O"",null,null],[null,null,null,null]]",3,3,0,14,0,0,1,4,0,4,1,0,13,1,0,1,7,0,7,3,0,24,O,-1
251,3,O,X,4,3,"[[null,null,""X"",null],[null,null,null,null],[null,""O"",null,null],[null,null,null,""X""]]",2,2,0,13,1,0,1,7,0,7,3,0,10,0,0,2,7,0,7,3,0,24,O,1
251,4,X,O,4,3,"[[null,null,""X"",null],[null,null,null,null],[null,""O"",""O"",null],[null,null,null,""X""]]",2,3,2,12,0,0,2,5,0,5,1,0,7,2,2,2,8,2,10,4,0,24,O,-1
251,5,O,X,4,3,"[[null,null,""X"",null],[null,null,null,null],[null,""O"",""O"",""X""],[null,null,null,""X""]]",2,0,3,11,2,1,2,8,1,9,4,0,5,0,1,3,6,1,7,3,0,24,O,1
252,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",2,2,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,X,1
252,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,""X"",null],[null,null,null,null]]",1,1,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,X,-1
252,2,X,O,4,3,"[[null,null,null,null],[null,""O"",null,null],[null,null,""X"",null],[null,null,null,null]]",2,1,2,14,1,0,1,5,0,5,2,0,12,1,0,1,5,0,5,2,0,24,X,1
252,3,O,X,4,3,"[[null,null,null,null],[null,""O"",null,null],[null,""X"",""X"",null],[null,null,null,null]]",2,3,4,13,1,0,1,3,0,3,1,0,9,2,2,2,6,2,8,2,0,24,X,-1
252,4,X,O,4,3,"[[null,null,null,null],[null,""O"",null,null],[null,""X"",""X"",""O""],[null,null,null,null]]",2,0,5,12,2,1,2,6,1,7,2,0,6,1,0,2,6,0,6,2,0,24,X,1
253,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",0,1,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,O,-1
253,1,O,X,4,3,"[[null,""X"",null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",1,1,0,15,0,0,0,0,0,0,0,0,20,0,0,1,4,0,4,1,0,24,O,1
253,2,X,O,4,3,"[[null,""X"",null,null],[null,""O"",null,null],[null,null,null,null],[null,null,null,null]]",1,0,1,14,0,0,1,3,0,3,1,0,14,1,0,1,6,0,6,2,0,24,O,-1
253,3,O,X,4,3,"[[null,""X"",null,null],[""X"",""O"",null,null],[null,null,null,null],[null,null,null,null]]",2,2,2,13,1,0,1,5,0,5,1,0,11,0,0,2,6,0,6,3,0,24,O,1
253,4,X,O,4,3,"[[null,""X"",null,null],[""X"",""O"",null,null],[null,null,""O"",null],[null,null,null,null]]",3,2,2,12,0,0,2,6,0,6,3,0,6,2,2,2,8,2,10,6,0,24,O,-1
253,5,O,X,4,3,"[[null,""X"",null,null],[""X"",""O"",null,null],[null,null,""O"",null],[null,null,""X"",null]]",0,0,3,11,2,2,2,7,2,9,6,0,4,0,1,3,7,1,8,5,0,24,O,1
254,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",2,1,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,X,1
254,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,""X"",null,null],[null,null,null,null]]",0,3,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,X,-1
254,2,X,O,4,3,"[[null,null,null,""O""],[null,null,null,null],[null,""X"",null,null],[null,null,null,null]]",2,2,1,14,1,0,1,6,0,6,2,0,15,0,0,1,2,0,2,0,0,24,X,1
254,3,O,X,4,3,"[[null,null,null,""O""],[null,null,null,null],[null,""X"",""X"",null],[null,null,null,null]]",0,1,1,13,0,0,1,2,0,2,0,0,10,2,2,2,9,2,11,4,0,24,X,-1
254,4,X,O,4,3,"[[null,""O"",null,""O""],[null,null,null,null],[null,""X"",""X"",null],[null,null,null,null]]",2,0,2,12,2,2,2,8,2,10,4,0,8,0,1,2,3,1,4,2,0,24,X,1
255,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",3,1,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,O,-1
255,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,""X"",null,null]]",1,1,0,15,0,0,0,0,0,0,0,0,20,0,0,1,4,0,4,1,0,24,O,1
255,2,X,O,4,3,"[[null,null,null,null],[null,""O"",null,null],[null,null,null,null],[null,""X"",null,null]]",3,2,1,14,0,0,1,3,0,3,1,0,14,1,0,1,6,0,6,2,0,24,O,-1
255,3,O,X,4,3,"[[null,null,null,null],[null,""O"",null,null],[null,null,null,null],[null,""X"",""X"",null]]",3,0,1,13,1,0,1,6,0,6,2,0,12,0,2,2,3,2,5,1,0,24,O,1
255,4,X,O,4,3,"[[null,null,null,null],[null,""O"",null,null],[null,null,null,null],[""O"",""X"",""X"",null]]",2,3,2,12,0,1,2,3,1,4,1,0,10,1,0,2,8,0,8,5,0,24,O,-1
255,5,O,X,4,3,"[[null,null,null,null],[null,""O"",null,null],[null,null,null,""X""],[""O"",""X"",""X"",null]]",3,3,2,11,1,0,2,8,0,8,5,0,6,0,1,3,7,1,8,5,0,24,O,1
255,6,X,O,4,3,"[[null,null,null,null],[null,""O"",null,null],[null,null,null,""X""],[""O"",""X"",""X"",""O""]]",0,1,4,10,0,0,3,6,0,6,4,0,6,1,1,3,7,1,8,5,0,24,O,-1
255,7,O,X,4,3,"[[null,""X"",null,null],[null,""O"",null,null],[null,null,null,""X""],[""O"",""X"",""X"",""O""]]",2,2,5,9,1,1,3,6,1,7,4,0,4,0,1,4,7,1,8,6,0,24,O,1
256,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",2,2,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,X,1
256,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,""X"",null],[null,null,null,null]]",0,2,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,X,-1
256,2,X,O,4,3,"[[null,null,""O"",null],[null,null,null,null],[null,null,""X"",null],[null,null,null,null]]",2,1,1,14,1,0,1,6,0,6,2,0,14,0,0,1,3,0,3,1,0,24,X,1
256,3,O,X,4,3,"[[null,null,""O"",null],[null,null,null,null],[null,""X"",""X"",null],[null,null,null,null]]",1,1,1,13,0,0,1,3,0,3,1,0,9,2,2,2,9,2,11,4,0,24,X,-1
256,4,X,O,4,3,"[[null,null,""O"",null],[null,""O"",null,null],[null,""X"",""X"",null],[null,null,null,null]]",2,0,5,12,2,2,2,5,2,7,2,0,7,1,1,2,4,1,5,2,0,24,X,1
257,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",0,0,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,O,-1
257,1,O,X,4,3,"[[""X"",null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",1,1,0,15,0,0,0,0,0,0,0,0,21,0,0,1,3,0,3,0,0,24,O,1
257,2,X,O,4,3,"[[""X"",null,null,null],[null,""O"",null,null],[null,null,null,null],[null,null,null,null]]",1,3,1,14,0,0,1,2,0,2,0,0,15,1,0,1,6,0,6,2,0,24,O,-1
257,3,O,X,4,3,"[[""X"",null,null,null],[null,""O"",null,""X""],[null,null,null,null],[null,null,null,null]]",1,2,2,13,1,0,1,5,0,5,1,0,12,0,0,2,5,0,5,1,0,24,O,1
257,4,X,O,4,3,"[[""X"",null,null,null],[null,""O"",""O"",""X""],[null,null,null,null],[null,null,null,null]]",2,0,2,12,0,0,2,5,0,5,1,0,7,2,1,2,9,1,10,4,0,24,O,-1
257,5,O,X,4,3,"[[""X"",null,null,null],[null,""O"",""O"",""X""],[""X"",null,null,null],[null,null,null,null]]",1,0,3,11,2,1,2,8,1,9,3,0,5,0,1,3,6,1,7,3,0,24,O,1
258,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",2,1,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,X,1
258,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,""X"",null,null],[null,null,null,null]]",1,1,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,X,-1
258,2,X,O,4,3,"[[null,null,null,null],[null,""O"",null,null],[null,""X"",null,null],[null,null,null,null]]",2,2,2,14,1,0,1,5,0,5,2,0,12,1,0,1,5,0,5,2,0,24,X,1
258,3,O,X,4,3,"[[null,null,null,null],[null,""O"",null,null],[null,""X"",""X"",null],[null,null,null,null]]",0,2,4,13,1,0,1,3,0,3,1,0,9,2,2,2,6,2,8,2,0,24,X,-1
258,4,X,O,4,3,"[[null,null,""O"",null],[null,""O"",null,null],[null,""X"",""X"",null],[null,null,null,null]]",2,0,5,12,2,2,2,5,2,7,2,0,7,1,1,2,4,1,5,2,0,24,X,1
259,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",1,3,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,O,-1
259,1,O,X,4,3,"[[null,null,null,null],[null,null,null,""X""],[null,null,null,null],[null,null,null,null]]",2,2,0,15,0,0,0,0,0,0,0,0,20,0,0,1,4,0,4,1,0,24,O,1
259,2,X,O,4,3,"[[null,null,null,null],[null,null,null,""X""],[null,null,""O"",null],[null,null,null,null]]",2,3,1,14,0,0,1,3,0,3,1,0,14,1,0,1,6,0,6,3,0,24,O,-1
259,3,O,X,4,3,"[[null,null,null,null],[null,null,null,""X""],[null,null,""O"",""X""],[null,null,null,null]]",0,3,2,13,1,0,1,5,0,5,2,0,13,0,2,2,2,2,4,1,0,24,O,1
259,4,X,O,4,3,"[[null,null,null,""O""],[null,null,null,""X""],[null,null,""O"",""X""],[null,null,null,null]]",3,2,3,12,0,1,2,2,1,3,1,0,11,1,0,2,7,0,7,4,0,24,O,-1
259,5,O,X,4,3,"[[null,null,null,""O""],[null,null,null,""X""],[null,null,""O"",""X""],[null,null,""X"",null]]",3,3,4,11,1,0,2,6,0,6,4,0,8,0,1,3,5,1,6,3,0,24,O,1
259,6,X,O,4,3,"[[null,null,null,""O""],[null,null,null,""X""],[null,null,""O"",""X""],[null,null,""X"",""O""]]",0,2,6,10,0,0,3,4,0,4,1,0,8,1,1,3,5,1,6,4,0,24,O,-1
259,7,O,X,4,3,"[[null,null,""X"",""O""],[null,null,null,""X""],[null,null,""O"",""X""],[null,null,""X"",""O""]]",1,1,8,9,1,1,3,3,1,4,2,0,6,0,0,4,6,0,6,3,0,24,O,1
260,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",1,2,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,X,1
260,1,O,X,4,3,"[[null,null,null,null],[null,null,""X"",null],[null,null,null,null],[null,null,null,null]]",0,2,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,X,-1
260,2,X,O,4,3,"[[null,null,""O"",null],[null,null,""X"",null],[null,null,null,null],[null,null,null,null]]",1,1,1,14,1,0,1,6,0,6,2,0,14,0,0,1,3,0,3,1,0,24,X,1
260,3,O,X,4,3,"[[null,null,""O"",null],[null,""X"",""X"",null],[null,null,null,null],[null,null,null,null]]",3,0,2,13,0,0,1,2,0,2,1,0,10,2,2,2,8,2,10,3,0,24,X,-1
260,4,X,O,4,3,"[[null,null,""O"",null],[null,""X"",""X"",null],[null,null,null,null],[""O"",null,null,null]]",1,0,3,12,2,2,2,7,2,9,3,0,8,0,0,2,4,0,4,1,0,24,X,1
261,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",3,0,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,O,-1
261,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[""X"",null,null,null]]",1,2,0,15,0,0,0,0,0,0,0,0,21,0,0,1,3,0,3,0,0,24,O,1
261,2,X,O,4,3,"[[null,null,null,null],[null,null,""O"",null],[null,null,null,null],[""X"",null,null,null]]",2,0,1,14,0,0,1,2,0,2,0,0,15,1,0,1,6,0,6,2,0,24,O,-1
261,3,O,X,4,3,"[[null,null,null,null],[null,null,""O"",null],[""X"",null,null,null],[""X"",null,null,null]]",1,0,1,13,1,0,1,6,0,6,2,0,12,0,1,2,4,1,5,1,0,24,O,1
261,4,X,O,4,3,"[[null,null,null,null],[""O"",null,""O"",null],[""X"",null,null,null],[""X"",null,null,null]]",3,1,3,12,0,0,2,3,0,3,0,0,11,1,1,2,6,1,7,4,0,24,O,-1
261,5,O,X,4,3,"[[null,null,null,null],[""O"",null,""O"",null],[""X"",null,null,null],[""X"",""X"",null,null]]",1,1,3,11,1,1,2,6,1,7,4,0,8,0,1,3,5,1,6,4,0,24,O,1
262,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",1,2,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,X,1
262,1,O,X,4,3,"[[null,null,null,null],[null,null,""X"",null],[null,null,null,null],[null,null,null,null]]",0,3,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,X,-1
262,2,X,O,4,3,"[[null,null,null,""O""],[null,null,""X"",null],[null,null,null,null],[null,null,null,null]]",2,1,1,14,1,0,1,6,0,6,2,0,15,0,0,1,2,0,2,0,0,24,X,1
262,3,O,X,4,3,"[[null,null,null,""O""],[null,null,""X"",null],[null,""X"",null,null],[null,null,null,null]]",3,1,1,13,0,0,1,2,0,2,0,0,10,2,1,2,10,1,11,6,0,24,X,-1
262,4,X,O,4,3,"[[null,null,null,""O""],[null,null,""X"",null],[null,""X"",null,null],[null,""O"",null,null]]",3,0,2,12,2,1,2,9,1,10,6,0,7,0,0,2,5,0,5,2,0,24,X,1
263,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",2,0,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,O,-1
263,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[""X"",null,null,null],[null,null,null,null]]",2,2,0,15,0,0,0,0,0,0,0,0,20,0,0,1,4,0,4,1,0,24,O,1
263,2,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[""X"",null,""O"",null],[null,null,null,null]]",1,0,1,14,0,0,1,3,0,3,1,0,14,1,0,1,6,0,6,2,0,24,O,-1
263,3,O,X,4,3,"[[null,null,null,null],[""X"",null,null,null],[""X"",null,""O"",null],[null,null,null,null]]",0,0,1,13,1,0,1,6,0,6,2,0,12,0,2,2,3,2,5,1,0,24,O,1
263,4,X,O,4,3,"[[""O"",null,null,null],[""X"",null,null,null],[""X"",null,""O"",null],[null,null,null,null]]",3,2,2,12,0,1,2,3,1,4,1,0,11,1,1,2,6,1,7,3,0,24,O,-1
263,5,O,X,4,3,"[[""O"",null,null,null],[""X"",null,null,null],[""X"",null,""O"",null],[null,null,""X"",null]]",1,1,3,11,1,1,2,5,1,6,2,0,9,0,2,3,4,2,6,3,0,24,O,1
264,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",1,1,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,X,1
264,1,O,X,4,3,"[[null,null,null,null],[null,""X"",null,null],[null,null,null,null],[null,null,null,null]]",3,3,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,X,-1
264,2,X,O,4,3,"[[null,null,null,null],[null,""X"",null,null],[null,null,null,null],[null,null,null,""O""]]",2,1,1,14,1,0,1,6,0,6,2,0,15,0,0,1,2,0,2,0,0,24,X,1
264,3,O,X,4,3,"[[null,null,null,null],[null,""X"",null,null],[null,""X"",null,null],[null,null,null,""O""]]",1,0,1,13,0,0,1,2,0,2,0,0,10,2,2,2,9,2,11,4,0,24,X,-1
264,4,X,O,4,3,"[[null,null,null,null],[""O"",""X"",null,null],[null,""X"",null,null],[null,null,null,""O""]]",0,1,3,12,2,2,2,7,2,9,3,0,8,0,0,2,4,0,4,1,0,24,X,1
265,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",1,1,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,O,-1
265,1,O,X,4,3,"[[null,null,null,null],[null,""X"",null,null],[null,null,null,null],[null,null,null,null]]",1,2,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,O,1
265,2,X,O,4,3,"[[null,null,null,null],[null,""X"",""O"",null],[null,null,null,null],[null,null,null,null]]",2,1,2,14,1,0,1,5,0,5,2,0,12,1,0,1,5,0,5,2,0,24,O,-1
265,3,O,X,4,3,"[[null,null,null,null],[null,""X"",""O"",null],[null,""X"",null,null],[null,null,null,null]]",0,1,4,13,1,0,1,3,0,3,1,0,9,2,2,2,6,2,8,2,0,24,O,1
265,4,X,O,4,3,"[[null,""O"",null,null],[null,""X"",""O"",null],[null,""X"",null,null],[null,null,null,null]]",2,0,5,12,2,1,2,6,1,7,2,0,7,1,1,2,4,1,5,2,0,24,O,-1
265,5,O,X,4,3,"[[null,""O"",null,null],[null,""X"",""O"",null],[""X"",""X"",null,null],[null,null,null,null]]",2,3,5,11,1,1,2,4,1,5,2,0,5,2,3,3,6,3,9,3,0,24,O,1
266,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",2,1,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,X,1
266,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,""X"",null,null],[null,null,null,null]]",2,3,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,X,-1
266,2,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,""X"",null,""O""],[null,null,null,null]]",1,2,1,14,1,0,1,6,0,6,2,0,14,0,0,1,3,0,3,1,0,24,X,1
266,3,O,X,4,3,"[[null,null,null,null],[null,null,""X"",null],[null,""X"",null,""O""],[null,null,null,null]]",3,2,2,13,0,0,1,2,0,2,1,0,10,2,2,2,8,2,10,4,0,24,X,-1
266,4,X,O,4,3,"[[null,null,null,null],[null,null,""X"",null],[null,""X"",null,""O""],[null,null,""O"",null]]",0,3,4,12,2,2,2,6,2,8,2,0,8,0,0,2,4,0,4,3,0,24,X,1
267,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",2,0,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,O,-1
267,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[""X"",null,null,null],[null,null,null,null]]",2,2,0,15,0,0,0,0,0,0,0,0,20,0,0,1,4,0,4,1,0,24,O,1
267,2,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[""X"",null,""O"",null],[null,null,null,null]]",3,3,1,14,0,0,1,3,0,3,1,0,14,1,0,1,6,0,6,2,0,24,O,-1
267,3,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[""X"",null,""O"",null],[null,null,null,""X""]]",1,2,2,13,1,0,1,5,0,5,1,0,12,0,0,2,5,0,5,1,0,24,O,1
267,4,X,O,4,3,"[[null,null,null,null],[null,null,""O"",null],[""X"",null,""O"",null],[null,null,null,""X""]]",0,3,2,12,0,0,2,5,0,5,1,0,7,2,2,2,8,2,10,4,0,24,O,-1
267,5,O,X,4,3,"[[null,null,null,""X""],[null,null,""O"",null],[""X"",null,""O"",null],[null,null,null,""X""]]",0,2,3,11,2,2,2,7,2,9,4,0,5,0,0,3,7,0,7,4,0,24,O,1
268,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",2,2,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,X,1
268,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,""X"",null],[null,null,null,null]]",3,2,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,X,-1
268,2,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,""X"",null],[null,null,""O"",null]]",1,2,1,14,1,0,1,6,0,6,2,0,14,0,0,1,3,0,3,1,0,24,X,1
268,3,O,X,4,3,"[[null,null,null,null],[null,null,""X"",null],[null,null,""X"",null],[null,null,""O"",null]]",0,1,1,13,0,0,1,3,0,3,1,0,9,2,1,2,10,1,11,4,0,24,X,-1
268,4,X,O,4,3,"[[null,""O"",null,null],[null,null,""X"",null],[null,null,""X"",null],[null,null,""O"",null]]",0,2,2,12,2,1,2,9,1,10,3,0,6,0,0,2,6,0,6,3,0,24,X,1
269,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",1,3,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,X,1
269,1,O,X,4,3,"[[null,null,null,null],[null,null,null,""X""],[null,null,null,null],[null,null,null,null]]",2,2,0,15,0,0,0,0,0,0,0,0,20,0,0,1,4,0,4,1,0,24,X,-1
269,2,X,O,4,3,"[[null,null,null,null],[null,null,null,""X""],[null,null,""O"",null],[null,null,null,null]]",2,3,1,14,0,0,1,3,0,3,1,0,14,1,0,1,6,0,6,3,0,24,X,1
269,3,O,X,4,3,"[[null,null,null,null],[null,null,null,""X""],[null,null,""O"",""X""],[null,null,null,null]]",0,3,2,13,1,0,1,5,0,5,2,0,13,0,2,2,2,2,4,1,0,24,X,-1
269,4,X,O,4,3,"[[null,null,null,""O""],[null,null,null,""X""],[null,null,""O"",""X""],[null,null,null,null]]",1,2,3,12,0,1,2,2,1,3,1,0,11,1,0,2,7,0,7,4,0,24,X,1
269,5,O,X,4,3,"[[null,null,null,""O""],[null,null,""X"",""X""],[null,null,""O"",""X""],[null,null,null,null]]",0,1,6,11,1,0,2,4,0,4,1,0,9,1,3,3,2,3,5,1,0,24,X,-1
269,6,X,O,4,3,"[[null,""O"",null,""O""],[null,null,""X"",""X""],[null,null,""O"",""X""],[null,null,null,null]]",3,3,7,10,1,2,3,2,2,4,1,0,7,1,1,3,5,1,6,4,0,24,X,1
270,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",2,1,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,X,1
270,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,""X"",null,null],[null,null,null,null]]",3,0,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,X,-1
270,2,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,""X"",null,null],[""O"",null,null,null]]",1,2,1,14,1,0,1,6,0,6,2,0,15,0,0,1,2,0,2,0,0,24,X,1
270,3,O,X,4,3,"[[null,null,null,null],[null,null,""X"",null],[null,""X"",null,null],[""O"",null,null,null]]",0,0,1,13,0,0,1,2,0,2,0,0,10,2,1,2,10,1,11,6,0,24,X,-1
270,4,X,O,4,3,"[[""O"",null,null,null],[null,null,""X"",null],[null,""X"",null,null],[""O"",null,null,null]]",0,3,1,12,2,1,2,10,1,11,6,0,7,0,0,2,5,0,5,2,0,24,X,1
271,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",3,0,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,O,-1
271,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[""X"",null,null,null]]",2,1,0,15,0,0,0,0,0,0,0,0,21,0,0,1,3,0,3,0,0,24,O,1
271,2,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,""O"",null,null],[""X"",null,null,null]]",0,0,1,14,0,0,1,2,0,2,0,0,15,1,0,1,6,0,6,2,0,24,O,-1
271,3,O,X,4,3,"[[""X"",null,null,null],[null,null,null,null],[null,""O"",null,null],[""X"",null,null,null]]",2,2,1,13,1,0,1,6,0,6,2,0,12,0,0,2,5,0,5,2,0,24,O,1
271,4,X,O,4,3,"[[""X"",null,null,null],[null,null,null,null],[null,""O"",""O"",null],[""X"",null,null,null]]",3,2,2,12,0,0,2,4,0,4,2,0,8,2,2,2,8,2,10,4,0,24,O,-1
271,5,O,X,4,3,"[[""X"",null,null,null],[null,null,null,null],[null,""O"",""O"",null],[""X"",null,""X"",null]]",2,0,4,11,2,2,2,6,2,8,3,0,7,0,1,3,4,1,5,3,0,24,O,1
272,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",1,1,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,X,1
272,1,O,X,4,3,"[[null,null,null,null],[null,""X"",null,null],[null,null,null,null],[null,null,null,null]]",3,3,0,15,0,0,0,0,0,0,0,0,17,1,0,1,7,0,7,3,0,24,X,-1
272,2,X,O,4,3,"[[null,null,null,null],[null,""X"",null,null],[null,null,null,null],[null,null,null,""O""]]",2,2,1,14,1,0,1,6,0,6,2,0,15,0,0,1,2,0,2,0,0,24,X,1
272,3,O,X,4,3,"[[null,null,null,null],[null,""X"",null,null],[null,null,""X"",null],[null,null,null,""O""]]",3,1,1,13,0,0,1,2,0,2,0,0,10,2,1,2,10,1,11,6,0,24,X,-1
272,4,X,O,4,3,"[[null,null,null,null],[null,""X"",null,null],[null,null,""X"",null],[null,""O"",null,""O""]]",0,0,3,12,2,1,2,8,1,9,4,0,9,0,1,2,2,1,3,1,0,24,X,1
273,0,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,null]]",3,3,0,16,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,24,O,-1
273,1,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,null,null,null],[null,null,null,""X""]]",2,1,0,15,0,0,0,0,0,0,0,0,21,0,0,1,3,0,3,0,0,24,O,1
273,2,X,O,4,3,"[[null,null,null,null],[null,null,null,null],[null,""O"",null,null],[null,null,null,""X""]]",3,1,0,14,0,0,1,3,0,3,0,0,14,1,0,1,7,0,7,3,0,24,O,-1
273,3,O,X,4,3,"[[null,null,null,null],[null,null,null,null],[null,""O"",null,null],[null,""X"",null,""X""]]",3,2,1,13,1,0,1,6,0,6,2,0,12,0,1,2,4,1,5,3,0,24,O,1
